file,fiber,ra,dec,wavelength,flux,significance,n_fibers,fwhm_pixels
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5374.400000000403,36.55188751220703,12.812499046325684,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5387.200000000406,116.8509292602539,47.556846618652344,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5390.400000000407,58.012977600097656,26.02427864074707,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5394.400000000408,58.3167610168457,18.968366622924805,1,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5403.20000000041,88.93889617919922,26.703819274902344,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5408.800000000411,34.65256118774414,13.985529899597168,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5416.800000000413,21.7835693359375,7.8778486251831055,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5430.400000000416,18.841827392578125,6.166762828826904,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5444.000000000419,167.39369201660156,61.559139251708984,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5473.600000000426,67.45950317382812,28.331220626831055,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5495.200000000431,62.62720489501953,17.30731964111328,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5508.000000000434,169.46188354492188,49.4701042175293,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5511.200000000435,33.69828414916992,9.728654861450195,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5520.000000000437,33.26145935058594,14.339409828186035,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5546.400000000443,117.11553192138672,29.29541778564453,2,3
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5553.600000000444,144.2521209716797,47.28815841674805,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5554.400000000444,44.556396484375,14.203545570373535,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5562.400000000446,79.97894287109375,28.000089645385742,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5595.200000000454,61.114967346191406,21.68677520751953,1,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5603.2000000004555,87.43429565429688,25.911203384399414,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5624.80000000046,162.6224822998047,69.72714233398438,1,4
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5632.800000000462,118.26830291748047,34.63576126098633,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5656.0000000004675,121.45117950439453,38.88679504394531,2,3
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5656.800000000468,69.00566101074219,20.776845932006836,2,3
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5666.40000000047,64.2774429321289,18.993871688842773,1,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5670.400000000471,31.30082130432129,12.931463241577148,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5672.800000000471,25.855398178100586,7.759698390960693,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5684.000000000474,82.30329895019531,32.72422409057617,2,3
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5685.600000000474,143.7277374267578,42.749393463134766,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5689.600000000475,65.5120849609375,19.59125328063965,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5692.800000000476,38.16542053222656,11.864047050476074,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5699.200000000477,42.44813537597656,14.377103805541992,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5744.0000000004875,93.93018341064453,21.65171241760254,2,3
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5756.00000000049,48.07209777832031,21.33462142944336,2,2
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5764.000000000492,223.21385192871094,50.25944137573242,2,1
cframe-b0-00120450.fits,385,164.12304435016657,-1.8838324562970126,5776.000000000495,99.94896697998047,34.88934326171875,2,2
cframe-b0-00120450.fits,388,164.61904061024174,-1.563342655004497,3824.000000000051,59.54100799560547,6.77048921585083,2,2
cframe-b0-00120450.fits,388,164.61904061024174,-1.563342655004497,3828.000000000052,39.98645782470703,6.207146167755127,2,1
cframe-b0-00120450.fits,388,164.61904061024174,-1.563342655004497,3891.200000000066,39.464046478271484,6.084629535675049,2,1
cframe-b0-00120450.fits,388,164.61904061024174,-1.563342655004497,4032.000000000098,20.902929306030273,5.184972763061523,2,1
cframe-b0-00120450.fits,388,164.61904061024174,-1.563342655004497,4244.000000000146,28.556291580200195,6.4878058433532715,1,1
cframe-b0-00120450.fits,388,164.61904061024174,-1.563342655004497,4325.600000000165,23.250680923461914,7.207456111907959,2,2
cframe-b0-00120450.fits,388,164.61904061024174,-1.563342655004497,4463.200000000196,20.051618576049805,6.456687927246094,2,2
cframe-b0-00120450.fits,388,164.61904061024174,-1.563342655004497,5404.80000000041,16.5546817779541,5.429689407348633,2,2
cframe-b0-00120450.fits,388,164.61904061024174,-1.563342655004497,5545.600000000442,14.089598655700684,5.711366653442383,2,2
cframe-b0-00120450.fits,388,164.61904061024174,-1.563342655004497,5748.800000000489,21.06532096862793,6.4778242111206055,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3635.200000000008,136.55116271972656,8.17690372467041,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3652.000000000012,139.9864959716797,8.774849891662598,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3672.0000000000164,98.32392883300781,8.927529335021973,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3681.6000000000186,67.00981903076172,6.815249443054199,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3728.000000000029,94.8416976928711,8.668682098388672,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3732.00000000003,63.45067596435547,6.432663440704346,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3757.600000000036,111.33565521240234,11.842143058776855,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3824.000000000051,85.35868072509766,9.654032707214355,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3836.0000000000537,124.1199951171875,14.70219898223877,1,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3876.0000000000628,60.37478256225586,9.13243579864502,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3922.4000000000733,51.500083923339844,7.03762149810791,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3957.6000000000813,58.92570877075195,9.229546546936035,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,3979.200000000086,34.05186080932617,6.134644508361816,2,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4040.0000000001,32.53806686401367,7.5928425788879395,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4092.800000000112,30.56951904296875,7.19607400894165,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4125.6000000001195,27.544944763183594,5.993411540985107,2,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4134.4000000001215,72.08612060546875,18.112356185913086,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4146.400000000124,60.08704376220703,15.981849670410156,2,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4172.80000000013,42.51686477661133,9.335783004760742,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4196.0000000001355,42.985084533691406,10.886319160461426,1,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4211.200000000139,39.312721252441406,10.765073776245117,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4240.800000000146,39.54193115234375,10.215652465820312,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4245.600000000147,25.809185028076172,10.243383407592773,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4263.200000000151,19.39663314819336,5.506821632385254,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4279.200000000154,22.79396629333496,7.076665878295898,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4284.0000000001555,26.522951126098633,5.915663242340088,2,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4292.8000000001575,22.923303604125977,5.627796173095703,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4336.000000000167,69.41324615478516,17.191286087036133,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4344.800000000169,35.04808044433594,5.471724510192871,2,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4384.800000000178,46.46526336669922,9.588274002075195,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4444.800000000192,34.52924728393555,8.182380676269531,2,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4463.200000000196,28.75160789489746,9.183006286621094,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4512.000000000207,51.19451141357422,16.968250274658203,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4566.40000000022,64.51300811767578,16.687610626220703,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4609.60000000023,19.173200607299805,5.075252056121826,1,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4620.800000000232,11.872310638427734,5.018316268920898,2,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4628.800000000234,23.319442749023438,6.454232692718506,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4675.2000000002445,22.58858871459961,8.870842933654785,2,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4701.6000000002505,16.256624221801758,5.07797384262085,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4711.200000000253,31.410869598388672,7.455288410186768,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4764.800000000265,26.355226516723633,9.116543769836426,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4790.400000000271,48.01602554321289,16.48942756652832,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4898.400000000295,20.848087310791016,7.804536819458008,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4929.600000000302,38.20056915283203,10.336525917053223,1,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,4970.400000000312,19.101346969604492,6.456503391265869,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5020.000000000323,21.82052230834961,11.434285163879395,2,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5154.400000000353,58.684932708740234,18.812376022338867,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5184.80000000036,28.023313522338867,13.715700149536133,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5199.200000000364,28.815156936645508,8.357889175415039,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5240.000000000373,23.4530086517334,7.625101089477539,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5284.000000000383,34.68326187133789,9.463404655456543,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5342.400000000396,20.669055938720703,6.15927267074585,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5343.200000000396,21.182783126831055,7.254213333129883,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5364.000000000401,20.528255462646484,7.219239234924316,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5368.000000000402,32.15477752685547,11.283576965332031,1,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5404.80000000041,19.584901809692383,6.431201934814453,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5410.400000000412,24.674766540527344,9.26071834564209,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5472.000000000426,37.075191497802734,11.741984367370605,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5490.40000000043,27.198223114013672,13.083928108215332,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5499.200000000432,14.20447826385498,5.210297584533691,2,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5516.800000000436,30.83182144165039,7.811347961425781,2,2
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5530.400000000439,23.00567626953125,10.004546165466309,2,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5533.60000000044,22.925662994384766,6.843461036682129,2,3
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5618.400000000459,15.708060264587402,7.395344257354736,1,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5648.000000000466,28.072511672973633,8.757916450500488,1,1
cframe-b0-00120450.fits,392,164.70082074337097,-1.5788973630869227,5678.400000000473,15.429511070251465,5.400710582733154,1,2
cframe-b0-00120450.fits,458,164.4871406945617,-1.9572471337436799,5444.000000000419,15.594782829284668,5.838325500488281,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3601.6000000000004,370.1165466308594,21.96058464050293,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3602.4000000000005,242.2399444580078,16.4416561126709,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3619.2000000000044,344.3222961425781,17.26673126220703,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3622.400000000005,378.3104248046875,22.619754791259766,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3662.400000000014,250.05506896972656,23.031463623046875,1,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3663.2000000000144,77.78803253173828,5.471408367156982,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3670.400000000016,292.7553405761719,20.42674446105957,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3681.6000000000186,169.2339630126953,17.07844352722168,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3686.4000000000196,135.95040893554688,12.198188781738281,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3692.000000000021,260.515869140625,24.48567008972168,1,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3693.6000000000213,439.9173889160156,32.625728607177734,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3710.400000000025,150.6134796142578,16.323631286621094,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3720.8000000000275,202.95382690429688,20.185199737548828,2,4
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3740.000000000032,157.76992797851562,12.995997428894043,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3744.800000000033,240.82579040527344,25.104604721069336,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3752.0000000000346,83.7220687866211,8.056450843811035,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3753.600000000035,190.9910430908203,15.243313789367676,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3767.200000000038,140.5421600341797,17.058792114257812,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3777.6000000000404,64.34901428222656,9.93288803100586,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3803.200000000046,110.53974914550781,11.18988037109375,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3838.400000000054,203.35475158691406,28.12358856201172,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3858.4000000000588,202.52175903320312,27.066543579101562,1,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3870.4000000000615,170.19554138183594,25.36277198791504,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3900.8000000000684,258.76092529296875,64.33360290527344,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3928.8000000000748,41.799285888671875,8.403273582458496,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3939.200000000077,178.51023864746094,34.676605224609375,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3940.8000000000775,89.5341796875,13.472650527954102,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3944.000000000078,29.140899658203125,5.1483564376831055,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3949.6000000000795,64.04309844970703,9.702489852905273,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3967.2000000000835,175.92742919921875,29.046594619750977,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3985.6000000000877,94.61214447021484,16.164405822753906,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,3986.400000000088,204.30079650878906,45.383522033691406,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4012.0000000000937,55.636837005615234,10.656632423400879,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4019.2000000000953,108.28952026367188,28.07578468322754,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4031.200000000098,70.61673736572266,14.254907608032227,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4040.8000000001,123.40580749511719,26.469682693481445,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4057.600000000104,39.970577239990234,8.518060684204102,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4067.2000000001062,125.63429260253906,20.233781814575195,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4103.200000000114,88.11418151855469,17.105684280395508,1,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4138.400000000122,84.18035888671875,20.304468154907227,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4155.200000000126,36.059967041015625,8.75688648223877,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4158.400000000127,44.70948028564453,10.89061450958252,1,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4172.80000000013,169.07192993164062,36.93935012817383,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4174.400000000131,80.3564453125,18.12001609802246,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4188.800000000134,52.20215606689453,8.979130744934082,1,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4196.800000000136,79.58296203613281,19.16388702392578,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4236.000000000145,36.44929885864258,10.421405792236328,1,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4255.200000000149,57.11740493774414,16.525251388549805,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4287.200000000156,37.062255859375,12.535545349121094,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4325.600000000165,30.6071720123291,9.51481819152832,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4329.600000000166,75.94493103027344,18.009477615356445,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4364.000000000174,67.9893569946289,9.421286582946777,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4378.400000000177,48.30447006225586,7.3969035148620605,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4427.200000000188,47.96976089477539,11.110297203063965,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4448.000000000193,150.6314697265625,31.413026809692383,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4454.400000000194,65.41913604736328,23.47307777404785,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4474.400000000199,73.6308822631836,25.081527709960938,1,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4517.600000000209,100.1087417602539,28.23343276977539,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4596.800000000227,92.59586334228516,28.55178451538086,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4664.000000000242,24.50194549560547,6.589362621307373,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4680.800000000246,22.532512664794922,8.028182983398438,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4681.600000000246,115.19990539550781,33.831119537353516,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4683.200000000246,123.08038330078125,30.00739860534668,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4696.000000000249,196.9932403564453,61.99386978149414,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4724.800000000256,60.71305465698242,19.452484130859375,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4736.8000000002585,39.147342681884766,12.922646522521973,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4756.000000000263,33.79375076293945,9.74440860748291,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4768.000000000266,25.91413116455078,9.519123077392578,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4768.800000000266,47.980350494384766,13.417566299438477,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4772.0000000002665,43.28851318359375,18.307567596435547,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4800.800000000273,111.04214477539062,32.04925537109375,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4845.600000000283,47.80595779418945,13.871143341064453,1,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4860.0000000002865,46.77421569824219,20.247150421142578,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4862.400000000287,118.66621398925781,37.83473587036133,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4884.800000000292,78.21407318115234,31.904191970825195,2,4
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4901.600000000296,21.809917449951172,5.68857479095459,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4912.000000000298,19.42404556274414,5.720784664154053,1,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4928.800000000302,38.201656341552734,14.137457847595215,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4934.400000000303,123.11219024658203,35.70197677612305,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4941.600000000305,120.12413787841797,39.01249694824219,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4945.600000000306,87.2467041015625,28.746320724487305,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4950.400000000307,56.39932632446289,19.02690315246582,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4960.800000000309,32.4123649597168,8.777399063110352,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4966.400000000311,63.721527099609375,23.211578369140625,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,4996.800000000318,97.45624542236328,41.364585876464844,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5046.400000000329,22.241880416870117,8.484637260437012,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5050.40000000033,79.44767761230469,28.85633087158203,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5067.200000000334,20.43319320678711,7.243338108062744,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5078.400000000336,31.626148223876953,11.418889999389648,1,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5080.0000000003365,43.31218338012695,12.945108413696289,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5120.800000000346,92.4121322631836,34.9882926940918,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5139.20000000035,21.646488189697266,7.5574164390563965,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5140.80000000035,55.3752555847168,21.093130111694336,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5159.2000000003545,70.69142150878906,27.832000732421875,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5181.60000000036,50.144386291503906,18.725923538208008,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5203.2000000003645,49.521297454833984,12.59982967376709,1,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5220.000000000368,59.59053421020508,28.160316467285156,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5221.600000000369,102.4778060913086,30.500774383544922,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5240.000000000373,57.63816452026367,18.611427307128906,2,3
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5284.000000000383,91.23392486572266,24.960296630859375,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5284.800000000383,18.27762222290039,7.4062700271606445,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5286.400000000383,46.62851333618164,17.226829528808594,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5321.600000000391,26.782955169677734,7.677234649658203,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5332.800000000394,24.740324020385742,7.590027809143066,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5334.400000000394,67.72393798828125,19.323883056640625,2,2
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5339.200000000395,24.062358856201172,8.947667121887207,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5352.8000000003985,29.532176971435547,12.752789497375488,2,4
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5364.000000000401,41.45267868041992,14.635848045349121,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5370.4000000004025,74.99513244628906,17.99386978149414,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5398.400000000409,80.02140808105469,25.181922912597656,2,1
cframe-b0-00120450.fits,474,164.35150937324033,-1.9991704256364362,5426.400000000415,77.4820327758789,30.534727096557617,2,1
