sparcl_id,targetid,ra,dec,wavelength_peak,flux_peak,snr,fwhm_angstrom,spectype,is_airglow,notes
00726ca3-9bec-11ee-8772-525400ad1336,39627830681668014,219.11778538129568,1.6995086603014944,7480.000000000391,16.07864761352539,16.512046239241545,2.4000000000005457,GALAXY,False,CANDIDATE
00726ca3-9bec-11ee-8772-525400ad1336,39627830681668014,219.11778538129568,1.6995086603014944,7504.0000000003965,7.068378448486328,8.069263104161843,3.2000000000007276,GALAXY,False,CANDIDATE
0072cfd6-9c37-11ee-a1d8-525400ad1336,39633331519750877,106.21057882837927,55.865392316546114,8648.000000000256,0.8133970499038696,8.081352762308173,4.0000000000009095,GALAXY,False,CANDIDATE
007422cf-9bd1-11ee-a58e-525400ad1336,39633278960930024,216.79879173872433,51.98861409517153,7423.200000000378,27.50690269470215,23.84483578880012,4.800000000001091,GALAXY,False,CANDIDATE
0074adbf-9d5a-11ee-9600-525400ad1336,39627300995603983,86.90018737723952,-20.453431428812166,6564.800000000183,7.393923282623291,8.454269577066388,2.4000000000005457,GALAXY,False,CANDIDATE
0074fb04-9d40-11ee-bd01-525400ad1336,39633158366300160,244.47343797143267,44.40425164283972,8087.200000000129,13.633195877075195,14.999235622818453,3.2000000000007276,GALAXY,False,CANDIDATE
00757b70-9c39-11ee-a76a-525400ad1336,39628037297276253,4.3869510915227545,10.51028817471659,7499.200000000395,17.393129348754883,28.449873812890434,2.4000000000005457,GALAXY,False,CANDIDATE
00757b70-9c39-11ee-a76a-525400ad1336,39628037297276253,4.3869510915227545,10.51028817471659,7523.200000000401,6.99837589263916,11.378019761298685,3.2000000000007276,GALAXY,False,CANDIDATE
00757b70-9c39-11ee-a76a-525400ad1336,39628037297276253,4.3869510915227545,10.51028817471659,7675.200000000035,4.194426536560059,8.004864180491888,4.0000000000009095,GALAXY,False,CANDIDATE
0075cef9-9cfa-11ee-97d3-525400ad1336,39627769608410150,178.96910885011727,-0.6949335446727475,6771.20000000023,3.0512218475341797,8.535863836869316,3.2000000000007276,GALAXY,False,CANDIDATE
0075cef9-9cfa-11ee-97d3-525400ad1336,39627769608410150,178.96910885011727,-0.6949335446727475,9092.000000000357,6.7485761642456055,22.605503020326175,4.0000000000009095,GALAXY,False,CANDIDATE
