targetid,fiber,ra,dec,wavelength,flux,snr,width_pixels,tile,camera
616094235900248844,118,224.63018652852506,69.28977604557804,6016.800000000058,5.269475936889648,10.677515983581543,2,80959,R
616094235900248394,136,224.50636337947333,69.19384905884652,6796.800000000236,4.609630584716797,11.757311820983887,3,80959,R
616094231546560817,196,224.6730714718254,68.67886076465797,6113.60000000008,6.121424198150635,12.2879638671875,3,80959,R
616094235904442657,266,225.3347073281272,69.18016867673276,5936.00000000004,12.9848051071167,18.674663543701172,2,80959,R
616094229336163022,347,225.64976157756206,68.51953867602113,6528.800000000175,5.24776029586792,11.372114181518555,2,80959,R
616094240161661591,427,225.20251863723482,69.75342945589621,7344.80000000036,8.644591331481934,15.613790512084961,2,80959,R
616094231550755498,482,225.5228536056505,68.76772111990327,6547.200000000179,12.98068618774414,18.45510482788086,2,80959,R
616094272294224215,16,224.25897440461236,73.93623210569254,6169.600000000093,10.118508338928223,14.456257820129395,2,80960,R
616094272294224208,36,224.42964980669674,73.93916058532993,6768.000000000229,7.9802985191345215,15.914993286132812,2,80960,R
616094272294224353,44,224.2941681428686,73.97339372099705,5955.200000000044,11.93719482421875,17.45462417602539,3,80960,R
616094272294224353,44,224.2941681428686,73.97339372099705,6500.000000000168,9.911215782165527,16.68418312072754,2,80960,R
616094270608114630,75,224.6580463403662,73.82110645690118,5987.200000000052,7.7083892822265625,10.577716827392578,2,80960,R
616094272294223890,90,224.51580066108247,73.87645719068736,6592.800000000189,7.934523105621338,12.834421157836914,3,80960,R
616094272294223890,90,224.51580066108247,73.87645719068736,6776.800000000231,8.20882511138916,15.278326034545898,2,80960,R
616094275595141375,108,225.2010338845951,74.42876856040213,6055.200000000067,9.767477035522461,15.001907348632812,2,80960,R
616094273955168974,110,224.27593258943764,74.26888240627535,7254.40000000034,8.180590629577637,14.655323028564453,2,80960,R
616094272290030241,113,223.90516496962235,74.01538763875074,7118.400000000309,5.4211907386779785,10.049783706665039,2,80960,R
616094272298418880,207,225.7980218997321,74.01977053379181,5870.400000000025,14.5262451171875,18.974531173706055,2,80960,R
616094272298419230,208,225.81764595026326,74.09331763282688,6444.800000000156,8.503323554992676,15.752604484558105,2,80960,R
616094273963557172,212,225.85365732958152,74.18128929105815,6084.800000000074,53.13496398925781,29.404224395751953,2,80960,R
616094273963557068,240,225.81263940003225,74.16332772339945,7240.0000000003365,6.020554065704346,10.583849906921387,2,80960,R
616094273959363156,271,225.66896767446374,74.24588215795275,6081.600000000073,7.602424144744873,12.023378372192383,3,80960,R
616094272298418644,355,225.56901608361085,73.97300303390836,6476.800000000163,5.665628433227539,10.611473083496094,3,80960,R
616094270612308502,454,225.86545107558524,73.73123822711386,7278.400000000345,14.744745254516602,16.969371795654297,2,80960,R
616094233824068183,22,239.45355552622826,68.99859988971694,7376.000000000367,6.600397109985352,13.895352363586426,2,80962,R
616094233824068262,103,239.26882454478334,69.01632152753635,6322.400000000128,15.149238586425781,19.823226928710938,2,80962,R
616094229424243334,189,239.9177140194406,68.51095028906882,5922.400000000037,13.519652366638184,19.127079010009766,2,80962,R
616094231634641402,224,239.2313147407707,68.73125710432639,7369.600000000366,7.194852828979492,12.983931541442871,2,80962,R
616094229420048993,391,239.27537140407,68.50366276667789,7437.600000000381,8.754369735717773,17.452199935913086,2,80962,R
616094270679417143,65,239.47727749800688,73.68194950588769,6114.400000000081,4.507219314575195,10.388335227966309,2,80963,R
616094270679417143,65,239.47727749800688,73.68194950588769,6144.000000000087,5.101338863372803,11.155988693237305,2,80963,R
616094275662250595,137,239.88716591410042,74.50076023935075,5958.400000000045,5.332269191741943,10.660917282104492,3,80963,R
616094268972336187,164,240.29720913961899,73.59340774086989,6410.400000000148,8.264683723449707,19.565383911132812,2,80963,R
616094268968141662,177,239.7216359380997,73.54882850771965,6304.800000000124,5.77996826171875,14.954300880432129,3,80963,R
616094270683611649,197,240.57466304354415,73.72486471993118,7241.600000000337,12.877997398376465,24.26504135131836,2,80963,R
616094268976530336,300,241.5660604277034,73.56385942447503,6420.80000000015,4.243865489959717,10.668981552124023,3,80963,R
616094277272863540,447,239.8869070547616,74.79260710932184,6163.200000000092,4.980307579040527,12.033042907714844,3,80963,R
616094270683611323,492,240.8784471819938,73.65639837291143,6230.400000000107,4.721103668212891,10.801576614379883,2,80963,R
616094268968141023,496,239.95598672479912,73.41711790904515,6228.800000000107,4.4953179359436035,10.470333099365234,2,80963,R
616094275729359835,105,254.96509104324053,74.57846793968285,5992.800000000053,5.8098907470703125,10.091986656188965,2,80966,R
616094236172878005,274,270.2265230353179,69.15629534562824,6972.800000000276,6.892560005187988,12.919561386108398,3,80968,R
616094303164301852,119,270.0628259332578,79.48758521013728,7279.200000000345,12.72606372833252,12.311397552490234,2,80970,R
616094303164301470,143,269.9776375597486,79.40433291125404,6058.400000000068,9.904780387878418,12.20154857635498,2,80970,R
616094299716583492,238,268.1251475103873,78.63295202896187,6467.200000000161,10.475363731384277,17.0750789642334,2,80970,R
616094302044422703,264,270.0005467339517,79.23150552542094,5916.800000000036,50.120113372802734,47.1713752746582,3,80970,R
616094302044422703,264,270.0005467339517,79.23150552542094,6447.200000000156,16.318105697631836,23.942426681518555,2,80970,R
616094298521207088,321,271.59587960304054,78.42882239191722,6759.200000000227,6.137700080871582,10.085163116455078,2,80970,R
616094299724972441,472,270.981342065452,78.70558576103333,5960.800000000046,15.424768447875977,16.58240509033203,3,80970,R
-809740129,294,214.05221561964944,-0.8309582570108237,7591.200000000416,118.22648620605469,49.301212310791016,2,80974,R
616094067146621942,75,176.57254500502617,54.58179682345387,6093.600000000076,5.768977165222168,10.642145156860352,2,81002,R
616093996388712717,62,173.5649615008241,49.67570591067248,6190.400000000098,12.663626670837402,11.667823791503906,2,81008,R
616094045667591142,435,181.02424372442073,53.08605921816304,7211.20000000033,9.520265579223633,12.558018684387207,3,81060,R
616094101388918895,209,187.69565478880804,56.89877624243396,6630.400000000198,17.22205352783203,10.539278984069824,3,81062,R
616094101397308217,237,188.40582333226916,57.042821302391374,5921.600000000037,26.808107376098633,12.637431144714355,2,81062,R
616094107957198964,277,188.1836626907421,57.39884610335397,7056.800000000295,21.333982467651367,13.746115684509277,3,81062,R
616094107957198964,277,188.1836626907421,57.39884610335397,7060.000000000296,24.915626525878906,17.383193969726562,2,81062,R
616094098083807702,310,188.86776882393437,56.71924858921946,6207.200000000102,27.285045623779297,13.18166446685791,3,81062,R
616094098083808226,464,188.8766311658714,56.83525411804638,5982.400000000051,52.263492584228516,23.29933738708496,3,81062,R
616094067247284772,416,186.98918899597092,54.481304591503296,6103.200000000078,15.945967674255371,12.815457344055176,2,81063,R
616088557668270387,470,150.05378197085645,0.6829347808806021,5902.400000000032,10.794702529907227,12.697872161865234,2,1,R
616088557664076276,469,149.92729499690583,0.7247094220344403,7370.400000000366,14.01817798614502,20.846994400024414,2,7,R
616088509840622163,81,179.49856965853417,-1.2535268078503221,6343.200000000133,6.786502838134766,13.007505416870117,2,35,R
616088521924411750,273,179.69418205742951,-0.8060746723440642,7482.400000000392,9.57855224609375,16.262359619140625,2,35,R
616088521924412251,280,179.6075684303502,-0.6995285917945796,7403.200000000374,24.289419174194336,24.32868003845215,2,36,R
